::1 - - [03/Feb/2013:02:33:05 +0000] "OPTIONS * HTTP/1.0" 200 152 "-" "Apache/2.2.16 (Debian) (internal dummy connection)"
178.165.53.85 - - [03/Apr/2013:01:35:35 +0100] "GET /favicon.ico HTTP/1.1" 404 508 "http://webalta.ru/srch?q=%D0%A2%D0%9F%E2%80%94+%D1%85%D1%80%D0%B5%D1%81%D1%82%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%B9%D0%BD%D0%BE%D0%B5+%D0%BD%D0%B0%D0%B8%D0%BC%D0%B5%D0%BD%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B0%D0%B2%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D1%86%D1%8B+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE+%D0%BF%D0%BE%D0%BB%D0%B0%2C+%D0%BD%D0%B5+%D1%81%D0%BB%D0%B8%D1%88%D0%BA%D0%BE%D0%BC+%D0%BE%D0%B1%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9+%D0%B8%D0%BD%D1%82%D0%B5%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%BE%D0%BC%2C+%D0%BD%D0%BE+%D1%82%D0%B5%D0%BC+%D0%BD%D0%B5+%D0%BC%D0%B5%D0%BD%D0%B5%D0%B5+%D0%BF%D1%8B%D1%82%D0%B0%D1%8E%D1%89%D0%B5%D0%B9%D1%81%D1%8F+...+http%3A%2F%2Fvk.com%2Ftp_page" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
137.43.92.119 - - [04/Apr/2013:00:00:00 +0100] "GET /node/feed HTTP/1.0" 200 46795 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7) Gecko/20040803 Firefox/0.9.3"
91.237.121.216 - - [04/Apr/2013:00:23:36 +0100] "GET /favicon.ico HTTP/1.1" 404 507 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
137.43.92.119 - - [05/Apr/2013:00:00:01 +0100] "GET /node/feed HTTP/1.0" 200 46795 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7) Gecko/20040803 Firefox/0.9.3"
188.244.141.225 - - [05/Apr/2013:00:06:41 +0100] "GET /favicon.ico HTTP/1.1" 404 507 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.43 Safari/537.31"
137.43.92.119 - - [06/Apr/2013:00:00:00 +0100] "GET /node/feed HTTP/1.0" 200 46133 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7) Gecko/20040803 Firefox/0.9.3"
66.249.78.114 - - [06/Apr/2013:01:48:18 +0100] "GET /robots.txt HTTP/1.1" 404 508 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
137.43.92.119 - - [07/Apr/2013:00:00:00 +0100] "GET /node/feed HTTP/1.0" 200 46133 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7) Gecko/20040803 Firefox/0.9.3"
95.108.240.252 - - [07/Apr/2013:01:56:07 +0100] "GET /robots.txt HTTP/1.1" 404 534 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
95.108.240.252 - - [08/Apr/2013:00:00:00 +0100] "GET /install-oracle-java-jre-and-jdk HTTP/1.1" 200 12173 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
46.151.145.19 - - [08/Apr/2013:01:38:40 +0100] "GET /favicon.ico HTTP/1.1" 404 507 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.1)"
137.43.92.119 - - [09/Apr/2013:00:00:00 +0100] "GET /node/feed HTTP/1.0" 200 46133 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7) Gecko/20040803 Firefox/0.9.3"
184.107.22.91 - - [08/Apr/2013:23:59:59 +0100] "POST /node/add/forum/115 HTTP/1.0" 200 28505 "http://linsovet.org.ua/node/add/forum/115" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.165 Safari/535.19 YI"
184.107.22.91 - - [09/Apr/2013:00:00:12 +0100] "POST /node/add/forum/115 HTTP/1.0" 200 28399 "http://linsovet.org.ua/node/add/forum/115" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.165 Safari/535.19 YI"
92.124.97.255 - - [09/Apr/2013:00:38:55 +0100] "GET /favicon.ico HTTP/1.1" 404 508 "-" "Mozilla/5.0 (X11; U; FreeBSD i386; en-US; rv:1.8.1.10) Gecko/20071201 Firefox/2.0.0.10"
137.43.92.119 - - [10/Apr/2013:00:00:00 +0100] "GET /node/feed HTTP/1.0" 200 46133 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7) Gecko/20040803 Firefox/0.9.3"
178.151.143.247 - - [10/Apr/2013:00:02:50 +0100] "GET /robots.txt HTTP/1.0" 404 496 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+)"
137.43.92.119 - - [11/Apr/2013:00:00:00 +0100] "GET /node/feed HTTP/1.0" 200 46133 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7) Gecko/20040803 Firefox/0.9.3"
95.108.240.252 - - [11/Apr/2013:00:33:49 +0100] "GET /robots.txt HTTP/1.1" 404 534 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
137.43.92.119 - - [12/Apr/2013:00:00:00 +0100] "GET /node/feed HTTP/1.0" 200 40577 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7) Gecko/20040803 Firefox/0.9.3"
95.108.240.252 - - [12/Apr/2013:01:02:06 +0100] "GET /robots.txt HTTP/1.1" 404 534 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
137.43.92.119 - - [13/Apr/2013:00:00:00 +0100] "GET /node/feed HTTP/1.0" 200 40577 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7) Gecko/20040803 Firefox/0.9.3"
95.108.240.252 - - [13/Apr/2013:01:01:17 +0100] "GET /robots.txt HTTP/1.1" 404 534 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
137.43.92.119 - - [14/Apr/2013:00:00:00 +0100] "GET /node/feed HTTP/1.0" 200 40577 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7) Gecko/20040803 Firefox/0.9.3"
91.149.155.68 - - [14/Apr/2013:00:13:21 +0100] "GET /favicon.ico HTTP/1.1" 404 507 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31"
